SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,charges_ratio,service_count,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_48+,customerID
0,52,74.0,3877.65,0,0.01908372338916612,7,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0810-DHDBD
0,3,50.25,152.3,0,0.329940906106369,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4026-SKKHW
0,29,19.8,572.2,0,0.03460328556448794,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,2829-HYVZP
0,1,19.65,19.65,1,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,8329-IBCTI
1,12,43.65,526.95,1,0.08283518360375747,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1271-SJBGZ
0,16,35.5,552.7,0,0.06423014293468428,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,3845-JHAMY
0,40,80.75,3208.65,0,0.025166347217677215,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,7013-PSXHK
0,5,39.5,210.75,1,0.1874258600237248,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5669-SRAIP
0,40,97.1,3706.95,1,0.026194040923130876,5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,5981-ITEMU
0,36,19.55,620.75,0,0.03149416028997181,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,3486-NPGST
0,5,80.0,412.5,1,0.19393939393939394,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6941-PMGEP
0,10,84.7,832.05,1,0.10179676702121268,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1624-WOIWJ
0,2,89.55,185.55,1,0.48261924009700885,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2074-GKOWZ
0,23,90.6,1943.2,1,0.046624125154384514,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0376-YMCJC
0,26,20.05,505.9,0,0.039632338406799764,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,6100-FJZDG
1,72,112.4,8046.85,0,0.013968198736151414,8,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,4829-ZLJTK
0,34,50.2,1815.3,0,0.027653831322646396,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1730-VFMWO
0,10,62.25,612.95,0,0.10155803899176115,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7143-BQIBA
0,14,55.7,795.15,0,0.0700496761617305,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3800-LYTRK
0,23,90.05,2169.8,1,0.041501520877500225,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0634-SZPQA
0,47,19.65,973.1,0,0.020193196999280648,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,9646-NMHXE
0,24,89.25,2210.2,0,0.040380960999004616,5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,7030-NJVDP
0,49,99.05,4853.75,1,0.020406901879989697,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,5536-RTPWK
1,20,54.0,1055.9,0,0.05114120655365091,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,8883-GRDWQ
0,2,69.75,144.55,1,0.4825319958491871,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6166-ILMNY
0,2,49.05,91.1,1,0.5384193194291987,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3097-NNSPB
0,22,56.75,1304.85,0,0.04349158907154079,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,7771-ZONAT
0,7,98.05,713.0,1,0.13751753155680224,6,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0655-RBDUG
0,1,21.1,21.1,0,1.0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2111-DWYHN
0,59,96.65,5580.8,0,0.017318305619266054,6,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4194-WHFCB
0,58,24.5,1497.9,0,0.016356232058214834,2,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,4121-AGSIN
0,41,114.5,4527.45,1,0.02529017438072204,9,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,4361-BKAXE
1,59,79.2,4590.35,0,0.017253586327839923,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,9845-PEEKO
0,3,69.55,200.2,0,0.34740259740259744,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0455-XFASS
0,32,20.05,614.45,0,0.03263080803971031,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0301-KOBTQ
1,46,98.85,4564.9,0,0.021654362636640452,6,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1751-NCDLI
0,0,25.75,0.0,0,0.0,2,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,4367-NUYAO
0,2,80.95,171.15,1,0.47297692082968157,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9878-TNQGW
0,52,19.6,1012.4,0,0.019359936783879893,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,9170-ARBTB
1,13,74.3,940.35,1,0.0790131334077737,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4441-NIHPT
1,11,89.7,1047.7,1,0.08561611148229455,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8999-BOHSE
0,32,87.65,2766.4,0,0.031683776749566225,5,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7241-AJHFS
1,17,100.45,1622.45,1,0.061912539677648,6,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,7029-RPUAV
0,16,74.75,1129.35,0,0.06618851551777571,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4546-FOKWR
0,51,107.45,5680.9,0,0.018914256543857488,8,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,9036-CSKBW
0,29,75.35,2243.9,0,0.03357992780426935,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,5832-TRLPB
0,70,64.95,4523.25,0,0.014359144420494114,6,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,8590-YFFQO
0,71,100.45,7159.7,0,0.014029917454641955,7,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,8659-IOOPU
0,41,68.5,2839.95,0,0.024120142960263387,6,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1338-CECEE
0,1,80.55,80.55,0,1.0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7439-DKZTW
0,7,81.25,580.1,0,0.14006205826581622,7,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4646-QZXTF
0,25,90.4,2178.6,1,0.04149453777655376,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,4607-CHPCA
0,67,89.55,6038.55,0,0.014829719055071166,6,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,9742-XOKTS
0,5,55.7,259.4,0,0.21472629144178879,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6921-OZMFH
0,15,24.8,324.15,0,0.0765077896035786,2,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,9578-FOMUK
0,20,20.0,417.65,0,0.04788698671136119,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4712-UYOOI
0,3,56.15,168.15,1,0.33392804044008323,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8824-RWFXJ
0,54,105.2,5637.85,0,0.01865959541314508,7,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,7722-CVFXN
0,42,19.55,839.4,0,0.023290445556349775,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,8717-VCTXJ
0,9,79.75,769.1,0,0.10369262774671693,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7363-QTBIW
0,63,97.45,6253.0,0,0.015584519430673278,6,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4159-NAAIX
0,69,24.25,1641.8,0,0.014770373979778293,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0971-QIFJK
0,69,24.6,1678.05,0,0.014659873066952715,2,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,9397-TZSHA
0,40,50.15,2058.5,0,0.02436239980568375,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3391-JSQEW
0,60,39.6,2424.5,0,0.016333264590637244,4,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0343-QLUZP
0,4,94.4,387.2,1,0.243801652892562,6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,9763-PDTKK
1,71,89.85,6293.45,0,0.01427674804757327,9,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,2176-LVPNX
0,37,78.95,2839.65,1,0.027802722166464178,4,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7627-JKIAZ
0,32,98.85,3145.9,0,0.03142185066276741,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,3312-UUMZW
0,39,53.85,2200.7,0,0.024469486981415007,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1271-UODNO
0,38,24.25,914.4,0,0.026520122484689414,2,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,8461-EFQYM
0,52,89.45,4577.75,0,0.01954016711266452,5,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,6900-RBKER
0,48,105.25,4997.5,0,0.021060530265132566,7,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,6891-JPYFF
0,70,59.5,4144.8,0,0.014355336807566106,6,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1459-QNFQT
0,20,70.55,1493.55,0,0.047236450068628436,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1047-NNCBF
0,50,82.5,4179.1,0,0.019741092579742048,8,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,3696-XRIEN
0,19,44.85,893.55,1,0.0501930501930502,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,4081-DYXAV
0,25,61.6,1611.0,0,0.03823711980136561,5,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0074-HDKDG
0,12,49.05,593.05,0,0.0827080347356884,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8791-GFXLZ
1,39,105.65,4284.8,1,0.024656926811053026,7,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,8111-SLLHI
0,7,74.65,544.55,1,0.13708566706454872,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0927-LCSMG
0,23,66.25,1533.8,0,0.04319337592906507,6,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,9330-DHBFL
0,27,19.4,529.8,0,0.03661759154397886,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0098-BOWSO
1,47,86.05,3865.6,0,0.022260451158940396,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,3452-ABWRL
0,26,19.15,515.75,0,0.037130392632089185,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,5859-HZYLF
0,14,64.7,941.0,1,0.06875664187035069,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8257-RZAHR
1,11,104.05,1133.65,1,0.09178317822961231,7,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,5293-WXJAK
0,2,19.25,48.35,0,0.3981385729058945,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3156-QLHBO
0,26,81.95,2070.05,0,0.03958841573875027,4,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2208-NQBCT
1,72,114.65,8333.95,0,0.013756981983333232,9,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1779-PWPMG
0,63,20.0,1209.25,0,0.016539177175935497,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,6621-NRZAK
0,71,19.8,1396.25,0,0.014180841539838854,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0831-JNISG
0,11,65.15,723.35,0,0.09006704914633304,5,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0774-IFUVM
1,14,19.65,228.65,0,0.08593920839711348,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,3082-WQRVY
0,13,88.95,1161.75,0,0.07656552614590058,9,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,9553-DLCLU
0,6,20.2,98.35,0,0.2053889171326894,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1641-BYBTK
1,11,75.2,775.3,0,0.09699471172449375,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2460-NGXBJ
0,18,56.8,1074.65,0,0.05285441771739635,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2446-ZKVAF
0,1,35.55,35.55,1,1.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0841-NULXI
0,32,75.5,2324.7,0,0.03247730890007313,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3522-CDKHF
0,29,35.6,1072.6,0,0.033190378519485364,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1430-SFQSA
0,3,60.25,170.5,0,0.3533724340175953,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0411-EZJZE
0,2,95.15,196.9,1,0.48324022346368717,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,7851-WZEKY
0,13,96.65,1162.85,1,0.0831147611471815,5,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,8844-TONUD
0,41,40.35,1677.85,0,0.024048633668087138,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,8807-ARQET
0,1,18.85,18.85,0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,8992-CEUEN
0,7,54.85,370.4,0,0.1480831533477322,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4320-QMLLA
0,52,64.3,3410.6,0,0.01885298774409195,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,8777-PVYGU
0,45,24.65,1138.8,0,0.021645591851071302,2,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,8292-ITGYJ
0,70,76.1,5264.25,0,0.014456000379921166,7,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,6870-ZWMNX
0,53,18.7,1005.7,0,0.01859401411951874,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0621-CXBKL
1,62,97.95,5936.55,0,0.01649948202238674,6,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,5268-DSMNQ
0,60,94.1,5475.9,0,0.017184389780675324,6,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,5334-JLAXU
1,3,80.4,224.05,1,0.35884847132336534,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4086-YQSNZ
1,23,95.1,2326.05,0,0.040884761720513314,5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,6242-MBHPK
0,1,31.35,31.35,1,1.0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5868-CZJDR
0,67,72.35,4991.5,0,0.01449464088951217,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,9359-UGBTK
0,12,89.75,1052.4,1,0.08528126187761306,5,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0135-NMXAP
1,71,82.7,5831.2,0,0.014182329537659489,8,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,4782-OSFXZ
0,25,19.9,510.8,0,0.03895849647611589,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,6479-OAUSD
0,5,53.8,283.95,0,0.18946997710864588,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7129-ACFOG
0,26,51.55,1295.4,0,0.039794658020688586,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,4189-NAKJS
0,1,19.65,19.65,0,1.0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,5562-BETPV
1,70,44.05,3011.65,0,0.014626533627745587,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1282-IHQAC
0,72,114.0,8093.15,0,0.014085986297053682,9,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,9127-FHJBZ
0,60,94.4,5610.25,1,0.01682634463704826,5,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,6270-OMFIW
1,32,100.4,3217.65,0,0.03120289652386058,6,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1641-RQDAY
0,1,19.85,19.85,1,1.0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0107-WESLM
0,14,54.25,773.2,0,0.07016295913088463,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,6994-ORCWG
0,13,80.0,1029.35,0,0.07771894885121679,4,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1346-UFHAX
0,6,109.9,669.45,1,0.16416461274180297,8,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,3992-YWPKO
0,46,79.2,3593.8,0,0.0220379542545495,7,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2933-XEUJM
0,15,101.35,1553.95,1,0.06522088870298272,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0125-LZQXK
1,43,94.3,3953.15,0,0.023854394596714013,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,5461-QKNTN
0,39,49.8,1971.15,0,0.025264439540369832,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4835-YSJMR
1,21,60.05,1236.15,1,0.04857824697649961,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8399-YNDCH
0,57,53.75,3196.0,0,0.016817897371714643,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,3164-YAXFY
0,53,93.45,4872.2,0,0.019180247116292435,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0887-WBJVH
0,18,87.9,1500.5,0,0.05858047317560813,5,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,4660-IRIBM
0,1,60.15,60.15,1,1.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5673-FSSMF
0,58,61.05,3478.75,0,0.017549407114624504,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,7670-ZBPOQ
1,71,104.05,7413.55,0,0.014035111383884913,6,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,8089-UZWLX
0,35,99.25,3532.0,0,0.02810022650056625,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0080-OROZO
0,3,85.7,256.75,0,0.3337877312560857,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3916-NRPAP
0,38,104.85,3887.25,0,0.02697279567817866,7,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,6807-SIWJI
0,35,69.15,2490.15,0,0.027769411481236073,7,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,8221-HVAYI
0,7,90.45,593.45,1,0.15241385120903192,5,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1579-KLYDT
